quadrant,scene_name_zh,scene_name_en,industry_code,source_major_code,source_major_name,process_step,value_score,difficulty_score,labor_urgency,scale_potential,superhuman_value,operation_complexity,structure_level,fault_tolerance,takt_pressure,l3_extracted,guide_generated
Q2-重点攻关,喷漆涂装-木制品表面-有机溶剂,SprayPainting-WoodProductSurface-OrganicSolvent,20-203-2032,20,木材加工和木、竹、藤、棕、草制品业,喷漆涂装,4.33,2.25,5,4,4,4,3,3,4,False,False
Q2-重点攻关,疫苗分装-液体疫苗-低温操作,VaccineDispensing-LiquidVaccine-ColdChainOperation,27-00-2762,27,医药制造业,配液灌装,4.33,2.25,5,3,5,3,5,1,3,False,False
Q2-重点攻关,钻台操作-钻井设备-辅助接立根,DrillFloorOperation-DrillingEquipment-AssistPipeConnection,7-71-00,7,石油和天然气开采业,钻井作业,4.33,2.25,5,4,4,4,4,3,3,False,False
Q2-重点攻关,水产分拣-冷冻虾仁-低温分级,SeafoodSorting-FrozenShrimp-ColdGrading,13-136-1361,13,农副食品加工业,清洗分级,4.33,2.25,4,5,4,3,3,4,2,False,False
Q2-重点攻关,模具喷涂-有色金属压铸-高温脱模剂,MoldSpraying-NonferrousDieCasting-HighTempRelease,33-339-3392,33,金属制品业,压铸成型,4.33,2.25,5,4,4,2,4,2,2,True,False
Q2-重点攻关,内燃机装配-柴油机-多工位流水装配,ICEngineAssembly-DieselEngine-MultiStationLine,34-341-3412,34,通用设备制造业,总装,4.33,2.25,3,5,5,4,5,3,2,False,False
Q2-重点攻关,售后维修-现场设备-远程遥操作,FieldServiceRepair-OnSiteEquipment-RemoteTeleoperation,35-00-00,35,专用设备制造业,现场维修,4.33,2.25,4,4,5,4,2,3,5,False,False
Q2-重点攻关,拧紧紧固-液压缸端盖-定扭矩多螺栓,BoltTightening-HydraulicCylinderEndCap-TorqueControlled,35-351-3514,35,专用设备制造业,部件装配,4.33,2.25,4,5,4,4,4,3,3,False,False
Q2-重点攻关,光伏组件搬运-重载翻转-洁净环境,PVModuleHandling-HeavyFlip-CleanEnvironment,38-382-3825,38,电气机械和器材制造业,叠层,4.33,2.25,4,5,4,3,4,2,3,True,False
Q2-重点攻关,螺丝紧固-仪表外壳-定扭矩装配,ScrewFastening-InstrumentHousing-TorqueControlledAssembly,40-00-00,40,仪器仪表制造业,整机装配,4.33,2.25,3,5,5,4,4,3,3,True,True
Q2-重点攻关,操作换极-铝电解阳极-高温重载作业,AnodeReplacement-AluminumElectrolysis-HighTempHeavyLoad,9-00-916,9,有色金属矿采选业,电解,4.33,2.5,5,4,4,4,4,2,3,False,False
Q2-重点攻关,清理疏通-溜井堵塞-高坠风险环境,Clearing-OrePassBlockage-FallHazardEnvironment,9-91-00,9,有色金属矿采选业,矿石运输,4.33,2.5,5,4,4,4,2,3,4,False,False
Q2-重点攻关,维护保养-井下采掘设备-狭窄空间作业,Maintenance-UndergroundMiningEquipment-ConfinedSpaceOperation,9-91-00,9,有色金属矿采选业,矿石开采,4.33,2.5,5,4,4,4,2,3,4,False,False
Q2-重点攻关,抛光打磨-金属厨具-镜面处理,PolishingGrinding-MetalCookware-MirrorFinish,33-338-3381,33,金属制品业,抛光打磨,4.33,2.5,5,4,4,4,3,3,3,True,True
Q2-重点攻关,浇注辅助-黑色金属铸造-高温熔炼,PouringAssist-FerrousCasting-HighTempMelting,33-339-3391,33,金属制品业,浇注成型,4.33,2.5,5,4,4,3,3,2,3,False,False
Q2-重点攻关,线束插接-电池包-多连接器,HarnessConnection-BatteryPack-MultiConnector,36-00-3612,36,汽车制造业,电池包装配,4.33,2.5,3,5,5,4,4,2,3,False,False
Q2-重点攻关,装配安装-座椅总成-重载搬运定位,Assembly-Seat-HeavyLifting,36-361-00,36,汽车制造业,总装,4.33,2.5,4,5,4,3,3,3,2,False,False
Q2-重点攻关,装配安装-轮胎总成-定扭矩紧固,Assembly-Wheel-TorqueFastening,36-361-00,36,汽车制造业,总装,4.33,2.5,3,5,5,3,4,2,2,False,False
Q2-重点攻关,装配紧固-底盘悬架-力矩控制,Assembly-Suspension-TorqueControl,36-361-00,36,汽车制造业,总装,4.33,2.5,3,5,5,3,4,2,2,False,False
Q2-重点攻关,旋拧紧固-笔记本底壳螺丝-定扭矩多点位,ScrewFastening-LaptopBottomCover-TorqueControlledMultiPoint,39-00-3911,39,计算机、通信和其他电子设备制造业,组装装配,4.33,2.5,3,5,5,4,4,2,3,False,False
Q2-重点攻关,装配安装-仪表板总成-舱内作业,Assembly-Dashboard-CabinWork,36-361-00,36,汽车制造业,总装,4.33,2.75,4,5,4,4,3,3,2,False,False
Q2-重点攻关,叠片操作-方形锂电池-高精度对齐,CellStacking-PrismaticLiB-HighPrecisionAlign,38-384-3841,38,电气机械和器材制造业,叠片/卷绕,4.33,2.75,3,5,5,4,5,1,2,False,False
Q2-重点攻关,装配贴合-显示屏模组-柔性OLED异形曲面,DisplayAssembly-OLEDModule-FlexibleCurvedSurface,39-00-3974,39,计算机、通信和其他电子设备制造业,模组组装,4.33,2.75,5,4,4,5,4,2,3,True,True
Q2-重点攻关,应急抢修-燃气管道泄漏-危险环境,EmergencyRepair-GasPipelineLeak-HazardousEnvironment,45-451-00,45,燃气生产和供应业,管网输配,4.33,3.0,5,4,4,4,2,2,3,False,False
Q2-重点攻关,落纱换筒-细纱机锭位-多工位巡回,DoffingBobbin-RingSpinningFrame-MultiStationPatrol,17-171-1711,17,纺织业,细纱,4.0,1.75,3,5,4,3,4,4,3,False,False
Q2-重点攻关,帘子布检验-产业用基布-连续外观检测,TireCordFabricInspection-IndustrialBaseFabric-ContinuousVisual,17-178-1783,17,纺织业,检验,4.0,1.75,4,3,5,2,5,2,3,False,False
Q2-重点攻关,裁断下料-鞋帮面料-多层裁切,DieCutting-ShoeUpper-MultiLayer,19-00-1952,19,皮革、毛皮、羽毛及其制品和制鞋业,鞋帮裁断,4.0,1.75,3,5,4,3,4,3,4,False,False
Q2-重点攻关,热压监控-人造板成型-高温操作,HotPressMonitor-ParticleBoardForming-HighTemp,20-202-2023,20,木材加工和木、竹、藤、棕、草制品业,热压固化,4.0,1.75,5,3,4,2,4,2,4,False,False
Q2-重点攻关,投料加药-漂白化学品-防腐蚀作业,ChemicalDosing-BleachingAgents-CorrosionProtection,22-221-2211,22,造纸和纸制品业,漂白,4.0,1.75,5,3,4,3,4,2,5,False,False
Q2-重点攻关,油墨搬运更换-印刷机墨斗-多色多机台,InkHandling-PressInkFountain-MultiColorMultiUnit,23-231-00,23,印刷和记录媒介复制业,印刷,4.0,1.75,4,4,4,3,3,4,4,False,False
Q2-重点攻关,配页理帖-书帖配套-多帖位顺序,Collating-SignatureGathering-MultiStationSequence,23-00-2311,23,印刷和记录媒介复制业,折页配页,4.0,1.75,4,4,4,2,4,3,3,False,False
Q2-重点攻关,装配拧紧-健身器材-螺栓紧固,AssemblyTightening-FitnessEquipment-BoltFastening,24-244-2443,24,文教、工美、体育和娱乐用品制造业,拧紧紧固,4.0,1.75,3,4,5,3,4,3,4,False,False
Q2-重点攻关,装配组装-塑胶玩具-多部件卡扣,Assembly-PlasticToy-MultiPartSnap,24-245-2452,24,文教、工美、体育和娱乐用品制造业,装配组装,4.0,1.75,3,5,4,3,4,4,3,False,False
Q2-重点攻关,阀门操作-常减压塔区手轮-多规格旋转,ValveOperation-CDUHandwheels-MultiSizeRotation,25-251-2511,25,石油、煤炭及其他燃料加工业,常减压蒸馏,4.0,1.75,4,4,4,3,4,3,4,False,False
Q2-重点攻关,码垛搬运-生物质成型颗粒-袋装堆叠,Palletizing-BiomassPellets-BaggedStacking,25-254-2542,25,石油、煤炭及其他燃料加工业,码垛,4.0,1.75,4,5,3,2,3,4,3,False,False
Q2-重点攻关,配药投料-农药原药-高毒防护,PesticideFeeding-TechnicalGrade-HighToxicity,26-00-2631,26,化学原料和化学制品制造业,制剂配制,4.0,1.75,5,3,4,3,4,3,4,False,False
Q2-重点攻关,设备清洗-反应釜内壁-CIP辅助,EquipmentCleaning-ReactorInnerWall-CIPAssist,27-271-2710,27,医药制造业,化学合成,4.0,1.75,5,3,4,3,4,3,4,False,False
Q2-重点攻关,搬运码垛-丝饼卷装-20kg重载,Palletizing-YarnPackages-20kgHeavy,28-282-00,28,化学纤维制造业,卷绕成型,4.0,1.75,4,5,3,2,4,3,3,False,False
Q2-重点攻关,外观检测-长丝丝束-连续走丝,VisualInspection-FilamentYarn-ContinuousRunning,28-282-00,28,化学纤维制造业,外观检验,4.0,1.75,3,5,4,3,4,4,3,False,False
Q2-重点攻关,外观检测-卫生陶瓷-全面检选,Inspection-SanitaryCeramics-FullCheck,30-307-3072,30,非金属矿物制品业,检选,4.0,1.75,3,4,5,3,3,4,4,False,False
Q2-重点攻关,钢卷打捆包装-成品捆扎-重载双臂协作,CoilStrapping-FinishedPackaging-HeavyDualArm,31-313-3130,31,黑色金属冶炼和压延加工业,包装,4.0,1.75,3,5,4,3,4,4,3,False,False
Q2-重点攻关,操作调节-通风设施-风门风窗,Operation-VentilationFacility-AirDoorDamper,6-61-610,6,煤炭开采和洗选业,通风排水,4.0,1.75,4,4,4,3,4,3,4,False,False
Q2-重点攻关,检测维护-支护设备-锚杆锚索,Inspection-SupportEquipment-RoofBoltCable,6-61-610,6,煤炭开采和洗选业,采掘作业,4.0,1.75,4,4,4,3,3,4,4,False,False
Q2-重点攻关,注水泵房操作-注水系统-泵组启停及巡检,WaterInjectionPumpOperation-InjectionSystem-PumpStartStopAndInspection,7-71-00,7,石油和天然气开采业,采油采气,4.0,1.75,4,4,4,3,4,3,4,False,False
Q2-重点攻关,添加投放-选矿药剂添加-定量定时,Dosing-FlotationReagent-QuantitativeScheduled,8-00-00,8,黑色金属矿采选业,选别作业,4.0,1.75,4,4,4,3,4,3,4,False,False
Q2-重点攻关,操作控制-井下通风设施-远程多工位,Operation-UndergroundVentilationFacility-RemoteMultiStation,9-91-00,9,有色金属矿采选业,矿石开采,4.0,1.75,4,4,4,3,3,4,4,False,False
Q2-重点攻关,操作控制-放射性矿石分选-辐射防护环境,Operation-RadioactiveOreSorting-RadiationProtectedEnvironment,9-00-933,9,有色金属矿采选业,放射性分选,4.0,1.75,5,2,5,3,4,3,4,False,False
Q2-重点攻关,样品采集-采矿工作面-品位检测取样,SampleCollection-MiningFace-GradeTestSampling,10-00-00,10,非金属矿采选业,采掘装载,4.0,1.75,4,4,4,3,2,4,5,False,False
Q2-重点攻关,矿车调度-井下运输巷-人工扳道指挥,MineCartDispatching-UndergroundHaulage-ManualSwitchControl,10-00-00,10,非金属矿采选业,井下运输,4.0,1.75,4,4,4,3,4,3,4,False,False
Q2-重点攻关,搬运配送-井下物料-狭窄巷道,MaterialDelivery-UndergroundSupplies-NarrowTunnel,11-111-1110,11,开采专业及辅助性活动,井下物料运输,4.0,1.75,5,4,3,2,2,4,4,False,False
Q2-重点攻关,设备维护-海上平台-遥操作检修,Maintenance-OffshorePlatform-TeleoperatedRepair,11-112-1120,11,开采专业及辅助性活动,设备维护检修,4.0,1.75,5,3,4,4,4,3,5,False,False
Q2-重点攻关,方便面装箱-成品包装-高速跟线,NoodlePacking-FinishedGoods-HighSpeedLine,14-00-1433,14,食品制造业,装箱,4.0,1.75,3,5,4,2,4,4,2,False,False
Q2-重点攻关,清洗消毒-生产设备-CIP辅助,CIPAssist-ProductionEquipment-SanitizationSupport,14-144-00,14,食品制造业,预处理,4.0,1.75,4,4,4,3,4,3,4,False,False
Q2-重点攻关,营养粉混合-婴幼儿辅食-洁净配料,NutritionPowderMixing-InfantFood-CleanBlending,14-00-1491,14,食品制造业,混合,4.0,1.75,4,3,5,3,5,2,4,False,False
Q2-重点攻关,上瓶理瓶-灌装线进口-高速连续,BottleLoading-FillingLineInlet-HighSpeed,15-00-1513,15,酒、饮料和精制茶制造业,灌装,4.0,1.75,4,5,3,2,4,4,2,False,False
Q2-重点攻关,涂装喷漆-消防器材-防锈底漆,PaintSpraying-FireEquipment-RustproofPrimer,33-335-3353,33,金属制品业,底漆喷涂,4.0,1.75,5,3,4,3,4,3,4,False,False
Q2-重点攻关,码垛下料-冲压件-多规格切换,Palletizing-StampedParts-MultiSpec,36-361-00,36,汽车制造业,冲压成型,4.0,1.75,3,5,4,2,4,4,2,False,False
Q2-重点攻关,喷涂作业-铁路车辆车体-密闭涂装房有机溶剂环境,SprayPainting-RailVehicleBody-EnclosedBoothSolventEnv,37-371-3712,37,铁路、船舶、航空航天和其他运输设备制造业,涂装,4.0,1.75,4,4,4,3,4,3,4,True,False
Q2-重点攻关,搬运配送-半导体化学品-危化品仓库,ChemicalDelivery-SemiconductorChemicals-HazmatWarehouse,39-00-3973,39,计算机、通信和其他电子设备制造业,配送,4.0,1.75,5,3,4,2,4,2,4,False,False
Q2-重点攻关,拆解回收-废旧汽车-可用件拆卸,Disassembly-EndOfLifeVehicle-ReusablePartsRemoval,42-421-4210,42,废弃资源综合利用业,人工拆解,4.0,1.75,4,4,4,4,3,4,5,False,False
Q2-重点攻关,舱室作业-船舶压载舱-受限空间有害气体,ConfinedSpaceWork-BallastTank-HazardousGas,43-00-4342,43,金属制品、机械和设备修理业,舱室清理,4.0,1.75,5,3,4,3,2,4,5,False,False
Q2-重点攻关,出水在线监测设备维护-监测站房-精密仪器校准,EffluentMonitorMaintenance-MonitoringStation-PrecisionCalibration,46-462-4620,46,水的生产和供应业,出水,4.0,1.75,3,5,4,4,5,3,4,False,False
Q2-重点攻关,缫丝索绪-蚕茧煮练后-高温高湿环境,SilkReeling-CocoonAfterDegumming-HighTempHumidEnv,17-174-1741,17,纺织业,索绪,4.0,2.0,5,3,4,4,4,4,3,False,False
Q2-重点攻关,涂胶铺装-胶合板组坯-多层交替,GlueSpread-PlywoodLayup-MultiLayerAlternate,20-202-2021,20,木材加工和木、竹、藤、棕、草制品业,涂胶组坯,4.0,2.0,4,4,4,3,4,3,3,False,False
Q2-重点攻关,折叠成型-瓦楞纸箱-多工位操作,FoldingForming-CorrugatedBox-MultiStation,22-223-2231,22,造纸和纸制品业,折叠粘合,4.0,2.0,3,5,4,3,4,4,2,False,False
Q2-重点攻关,装配插装-圆珠笔笔芯-多品种快换,AssemblyInsertion-BallpenRefill-MultiVariant,24-241-2412,24,文教、工美、体育和娱乐用品制造业,装配插装,4.0,2.0,3,5,4,3,4,4,2,False,False
Q2-重点攻关,遥操作业-核燃料装卸-辐射屏蔽区,TeleoperatedHandling-NuclearFuelLoading-RadiationShieldedZone,25-253-2530,25,石油、煤炭及其他燃料加工业,储运,4.0,2.0,5,2,5,4,5,2,4,False,False
Q2-重点攻关,遥操作业-核废物处置-强辐射热室,TeleoperatedHandling-NuclearWasteDisposal-HighRadHotCell,25-253-2530,25,石油、煤炭及其他燃料加工业,废物处置,4.0,2.0,5,2,5,5,5,2,5,False,False
Q2-重点攻关,灌装封盖-农药制剂瓶-防泄漏,Filling-PesticideBottle-LeakProof,26-00-2631,26,化学原料和化学制品制造业,灌装包装,4.0,2.0,4,4,4,3,5,3,2,False,False
Q2-重点攻关,配料称量-合成树脂-单体助剂,Batching-SyntheticResin-MonomerAdditive,26-00-2651,26,化学原料和化学制品制造业,配料计量,4.0,2.0,4,4,4,3,4,2,4,False,False
Q2-重点攻关,炮制翻炒-中药饮片-温度时间控制,ProcessingStirFrying-HerbalSlices-TempTimeControl,27-273-2730,27,医药制造业,干燥炮制,4.0,2.0,4,3,5,3,4,2,4,False,False
Q2-重点攻关,修边堆叠-塑料容器-注塑后处理,Trimming-PlasticContainer-PostInjection,29-00-2926,29,橡胶和塑料制品业,修边,4.0,2.0,3,5,4,3,4,3,3,False,False
Q2-重点攻关,装配检测-日用塑料制品-多部件组合,Assembly-DailyPlastic-MultiPartCombine,29-00-2927,29,橡胶和塑料制品业,装配,4.0,2.0,3,5,4,3,4,3,3,True,True
Q2-重点攻关,搬运装箱-玻璃瓶罐-批量易碎,Packing-GlassBottles-BatchFragile,30-305-3055,30,非金属矿物制品业,装箱,4.0,2.0,3,5,4,3,4,3,3,False,False
Q2-重点攻关,外观检测-日用玻璃-多品种快速,Inspection-GlassTableware-MultiVariety,30-305-3054,30,非金属矿物制品业,检验,4.0,2.0,3,4,5,3,3,4,3,False,False
Q2-重点攻关,外观检测-日用陶瓷-人工分选,Inspection-Tableware-ManualSorting,30-307-3074,30,非金属矿物制品业,检选,4.0,2.0,3,4,5,3,3,4,3,False,False
Q2-重点攻关,喷涂操作-防水卷材-连续涂覆,Coating-WaterproofMembrane-ContinuousCoating,30-303-3033,30,非金属矿物制品业,涂覆,4.0,2.0,4,4,4,3,4,3,3,False,False
Q2-重点攻关,铜管探伤-质检工位-无损检测,CopperTubeInspection-QCStation-NonDestructiveTesting,32-00-3251,32,有色金属冶炼和压延加工业,检测,4.0,2.0,3,4,5,3,4,3,3,True,True
Q2-重点攻关,井口清蜡-抽油井-定期热洗作业,WellheadDewaxing-PumpingWell-PeriodicHotWashOperation,7-00-711,7,石油和天然气开采业,设备维护,4.0,2.0,4,5,3,3,3,3,4,False,False
Q2-重点攻关,阀门操作-井场手动阀-定期开关调节,ValveOperation-WellsiteManualValve-PeriodicSwitching,7-71-00,7,石油和天然气开采业,采油采气,4.0,2.0,3,5,4,3,3,3,4,False,False
Q2-重点攻关,通风设备操作-地下矿井-风门风机调控,VentilationControl-UndergroundMine-FanDoorOperation,10-00-00,10,非金属矿采选业,采掘装载,4.0,2.0,4,4,4,3,3,3,4,False,False
Q2-重点攻关,蔬果分拣-混合蔬菜-多品种分类,ProduceSorting-MixedVegetables-MultiVarietyClassification,13-137-1371,13,农副食品加工业,分拣分级,4.0,2.0,3,5,4,3,3,4,3,False,False
Q2-重点攻关,添加剂计量-食品配料-微量精确,AdditiveDosing-FoodIngredient-MicroPrecision,14-00-1495,14,食品制造业,配料称量,4.0,2.0,4,3,5,3,4,2,4,False,False
Q2-重点攻关,装罐操作-肉类罐头-高温蒸煮区,CanFilling-MeatCanned-HighTempZone,14-00-1451,14,食品制造业,装罐,4.0,2.0,4,4,4,3,4,3,3,False,False
Q2-重点攻关,原料分拣-果汁生产线-异形物剔除,RawMaterialSorting-JuiceLine-DefectRemoval,15-00-1523,15,酒、饮料和精制茶制造业,分拣,4.0,2.0,4,4,4,2,4,3,2,False,False
Q2-重点攻关,翻曲堆曲-制曲车间-高温周转,QuTurning-QuRoom-HighTempHandling,15-00-1512,15,酒、饮料和精制茶制造业,原料处理,4.0,2.0,5,3,4,3,3,3,4,False,False
Q2-重点攻关,工业机器人装配-六轴机械臂-关节模组安装,IndustrialRobotAssembly-SixAxisArm-JointModuleInstall,34-349-3491,34,通用设备制造业,关节装配,4.0,2.0,3,4,5,4,5,3,3,False,False
Q2-重点攻关,轴承装配-滚动轴承-滚子安装,BearingAssembly-RollingBearing-RollerInstall,34-345-3451,34,通用设备制造业,装配,4.0,2.0,3,5,4,4,5,3,3,False,False
Q2-重点攻关,整机测试-农业机械-外场试运行,MachineTesting-AgriculturalMachinery-FieldOperation,35-357-3572,35,专用设备制造业,调试,4.0,2.0,4,4,4,3,2,4,4,False,False
Q2-重点攻关,焊缝打磨-压力容器筒体-狭窄内腔,WeldGrinding-PressureVesselShell-NarrowInterior,35-352-3521,35,专用设备制造业,焊接,4.0,2.0,5,3,4,4,4,3,4,True,False
Q2-重点攻关,线束插接-电子设备组装-多品种连接器,HarnessPlugging-ElectronicEquipmentAssembly-MultiConnector,35-356-3563,35,专用设备制造业,整机装配,4.0,2.0,3,5,4,4,4,4,3,False,False
Q2-重点攻关,物料配送-总装线边-多品种混流,MaterialDelivery-AssemblyLineside-MixedModel,36-361-00,36,汽车制造业,总装,4.0,2.0,3,5,4,2,3,3,3,False,False
Q2-重点攻关,装配安装-内饰件-多品种卡接,Assembly-TrimParts-MultiVariantClip,36-361-00,36,汽车制造业,总装,4.0,2.0,3,5,4,3,4,4,2,False,False
Q2-重点攻关,装配安装-摩托车整车总装-多工位柔性线,VehicleAssembly-MotorcycleFinal-MultiStationFlexLine,37-375-3751,37,铁路、船舶、航空航天和其他运输设备制造业,整车装配,4.0,2.0,3,5,4,3,4,3,3,False,False
Q2-重点攻关,总装操作-家用冰箱-门体铰链,FinalAssembly-Refrigerator-DoorHinge,38-385-3851,38,电气机械和器材制造业,门体装配,4.0,2.0,3,5,4,3,4,3,3,False,False
Q2-重点攻关,灯具组装-LED照明-精细接线,LuminaireAssembly-LEDLighting-FineWiring,38-387-3872,38,电气机械和器材制造业,组件安装,4.0,2.0,3,5,4,3,4,3,3,False,False
Q2-重点攻关,组件装框-光伏边框-四边同步,FrameInstall-PVFrame-FourSideSync,38-382-3825,38,电气机械和器材制造业,装框,4.0,2.0,3,5,4,3,4,3,3,False,False
Q2-重点攻关,搬运装卸-显示面板-大尺寸玻璃基板,PanelHandling-DisplayGlass-LargeSizeSubstrate,39-00-3974,39,计算机、通信和其他电子设备制造业,检测,4.0,2.0,5,3,4,3,5,1,4,False,False
Q2-重点攻关,遥操作维护-辐照源组件-高危放射区,TeleoperatedMaintenance-RadiationSourceComponents-HighRiskZone,41-412-4120,41,其他制造业,辐照处理,4.0,2.0,5,2,5,4,4,2,5,False,False
Q2-重点攻关,拆解分离-废旧家电-制冷剂回收,Disassembly-ApplianceWaste-RefrigerantRecovery,42-421-4210,42,废弃资源综合利用业,人工拆解,4.0,2.0,4,4,4,4,4,3,4,False,False
Q2-重点攻关,底部检修-铁路车辆-地沟仰卧作业,UnderbodyMaintenance-RailwayVehicle-PitSupineWork,43-00-4341,43,金属制品、机械和设备修理业,车体检修,4.0,2.0,4,4,4,4,4,3,4,False,False
