scene_name_zh,scene_name_en,industry_code,industry_chain,process_step,scene_description,selection_rationale,source_major_code,source_major_name,labor_urgency_score,labor_urgency_basis,scale_potential_score,scale_potential_basis,superhuman_value_score,superhuman_value_basis,operation_complexity_score,operation_complexity_basis,structure_level_score,structure_level_basis,fault_tolerance_score,fault_tolerance_basis,takt_pressure_score,takt_pressure_basis
灌装液位检测-饮料灌装线-高速在线,FillLevelInspection-BeverageLine-HighSpeedInline,15-152-00,原料入库→配料调配→杀菌→灌装→封盖→贴标→装箱→码垛→成品出库,灌装,该工位位于灌装机出口与封盖机之间，上游为灌装机，下游为封盖机。当前由人工目检配合抽检执行，操作内容为观察灌装后瓶内液位是否在标线范围内，剔除欠灌或过灌产品。核心操作为持续目视观察高速流动的瓶体，线速度600-1500瓶/分钟，需在0.1秒内判断液位是否合格。典型配置为1人/线，持续站立注视8小时，每2小时轮换一次。该工位视觉疲劳导致漏检率随班次上升，后半班漏检率可达前半班3倍。,命中入口四（注意力衰减导致漏检率飙升）、入口六（检测可集成于灌装后端）、入口八（每条线均需）。,15,酒、饮料和精制茶制造业,4,视觉疲劳导致后半班漏检率翻倍,5,所有饮料灌装线均需液位检测工位,4,V1持续高速检测+V2检测一致性+V3操作检测合并+V5全检数据记录,1,纯视觉检测，无物理接触,5,输送线固定，瓶体位置由星轮精确定位,4,漏检单瓶不影响产线，仅质量风险,2,高速线需跟上1000+瓶/分钟
瓶盖检测剔除-封盖机下游-高速在线,CapInspectionRejection-PostCapper-HighSpeedInline,15-152-00,原料入库→配料调配→杀菌→灌装→封盖→贴标→装箱→码垛→成品出库,封盖,该工位位于封盖机下游与贴标机之间，上游为封盖机，下游为贴标机。当前由人工目检配合自动剔除执行，操作内容为观察封盖后瓶盖是否歪斜、缺失、损坏，确认剔除机构正常工作。核心操作为持续目视观察高速流动的瓶体瓶盖状态，线速度600-1200瓶/分钟。典型配置为1人/线，持续站立注视8小时。该工位与液位检测类似存在视觉疲劳问题，歪盖产品流出影响品牌形象。,命中入口四（高速目检注意力衰减）、入口六（封盖+检测可合并）、入口八（每条线均需）。,15,酒、饮料和精制茶制造业,4,视觉疲劳致漏检，影响产品外观形象,5,所有瓶装饮料线均有封盖检测需求,4,V1持续高速+V2检测一致性+V3封盖检测合并+V5全检记录,1,纯视觉检测，无物理操作,5,输送线固定，瓶体位置精确,4,单瓶漏检不影响产线,2,高速线需跟上1000+瓶/分钟
空瓶卸垛-包装线前端-周转箱拆解,EmptyBottleDepalletizing-PackagingInlet-CrateUnloading,15-152-00,原料入库→配料调配→杀菌→灌装→封盖→贴标→装箱→码垛→成品出库,灌装,该工位位于空瓶仓与洗瓶机之间，上游为空瓶托盘库存，下游为洗瓶机进口。当前由人工执行，操作内容为将整托盘空瓶逐层卸下放到输送带，回收垫板和周转箱。核心操作为从托盘上逐层抓取周转箱或整层瓶（20-30kg/层），轻放到输送带，避免碰撞损坏玻璃瓶。典型配置为2人/线，处理速度需匹配下游灌装节拍。该工位重复弯腰搬运致腰伤，玻璃瓶碰撞破损产生安全风险。,命中入口八（每条灌装线均需）、入口一（双臂协作搬运整层）、入口四（疲劳后动作粗暴增加碰撞）。,15,酒、饮料和精制茶制造业,4,玻璃瓶碰撞风险+弯腰劳损,5,所有玻璃瓶灌装线均有卸垛工位,3,V1无疲劳+V2轻放一致性+V3同步检测破损瓶,2,抓取轻放，需轻度力控防碰撞,4,托盘位置固定，瓶层堆叠规则,4,单次碰撞破损一瓶，损失极小,3,需匹配下游节拍，中速运行
空罐输送上线-易拉罐灌装-轻质高速,EmptyCanFeeding-CanFillingLine-LightHighSpeed,15-00-1521,原料入库→配料→碳化→灌装→封盖→杀菌→包装→码垛→成品出库,灌装,该工位位于易拉罐灌装线进口端，上游为空罐托盘库存，下游为灌装机进罐系统。当前由半自动设备配合人工监控执行，操作内容为监控空罐卸垛机运行、处理卡罐、补充空罐托盘。核心操作为监控设备状态、偶发清理卡罐、叉车补充托盘，线速度可达1500-2000罐/分钟。典型配置为1人/线监控，设备自动运行。该工位设备故障响应时效要求高，卡罐处理不及时导致下游缺料停机。,命中入口四（注意力衰减导致故障响应延迟）、入口八（高速罐装线均需）。,15,酒、饮料和精制茶制造业,3,主要为监控，体力强度低,4,碳酸饮料、啤酒罐装线均有,3,V1无疲劳监控+V2响应及时性,2,监控为主，清卡操作简单,5,设备自动运行，位置固定,3,响应慢导致短暂缺料停机,2,高速线需快速响应
翻曲堆曲-制曲车间-高温周转,QuTurning-QuRoom-HighTempHandling,15-00-1512,原料入库→原料处理→蒸煮糖化→发酵→蒸馏过滤→陈酿储存→勾兑调配→灌装→包装→码垛→成品出库,原料处理,该工位位于制曲车间曲房内，上游为踩曲成型，下游为曲块入库。当前由人工执行，操作内容为定期翻转曲块使其均匀发酵，并根据温度调整堆放方式。核心操作为搬运单块2-5kg曲块、翻转、重新堆码，作业环境温度50-60℃，需判断曲块成熟度。典型配置为4-6人/曲房，每日翻曲2-3次，单次作业1-2小时。该工位高温环境严重影响作业时长，曲块成熟判断依赖老师傅经验，新人难以胜任。,命中入口二（50-60℃高温人体极限）、入口八（制曲规模化企业多曲房）、入口四（成熟度判断依赖经验）。,15,酒、饮料和精制茶制造业,5,60℃环境需轮换作业，每15分钟休息一次,3,单厂5-20个曲房，仅限白酒和黄酒行业,4,V1连续高温作业+V2翻曲均匀性+V5曲块状态记录+V6温湿度感知,3,抓取翻转堆码，需判断堆放方式,3,曲房固定但曲块位置随发酵进度变化,3,翻曲不及时影响品质但可补救,4,按批次作业无严格节拍
翻糟入窖-白酒窖池-高温重载,GrainTurning-BaijiuPit-HighTempHeavy,15-00-1512,原料入库→原料处理→蒸煮糖化→发酵→蒸馏过滤→陈酿储存→勾兑调配→灌装→包装→码垛→成品出库,发酵,该工位位于酿造车间窖池区，上游为摊晾下曲，下游为起糟蒸馏。当前由人工执行，操作内容为将拌曲后的酒醅用铁锹翻匀并逐层踩实入窖，需弯腰作业于窖池内。核心操作为铲起15-20kg酒醅、翻转抛撒、踩踏压实，作业环境温度40-50℃，湿度90%以上，酒醅温度达35-40℃。典型配置为4-6人/窖，日处理8-12窖，单窖作业2-3小时。该工位高温高湿致中暑风险高，弯腰作业导致腰椎病高发，老师傅凭经验判断压实程度影响发酵质量。,命中入口二（高温高湿人体不宜长时间作业）、入口一（双臂协作翻料）、入口四（压实程度依赖个人经验，疲劳后质量波动）。,15,酒、饮料和精制茶制造业,5,40-50℃高温高湿环境，每年发生中暑事件,3,单厂50-200口窖池，但仅限白酒行业,4,V1连续作业+V2压实一致性+V5发酵参数记录+V6温湿度实时感知,4,需工具操作+力控压实+不规则物料操纵,3,窖池位置固定但酒醅分布随机，需适应性调整,3,压实不均可补救但影响发酵周期,4,按窖计量无严格节拍，单窖时间弹性大
茶叶包装封口-精制茶包装线-小袋定量,TeaPackaging-RefiningPackagingLine-SmallBagPortioning,15-153-1530,毛茶入库→筛分→轧切→风选→干燥→匀堆拼配→包装→成品出库,包装,该工位位于精制茶包装线，上游为匀堆拼配，下游为装箱。当前由半自动包装机配合人工执行，操作内容为监控小袋包装机运行、补充茶叶原料、更换包装膜卷、抽检封口质量。核心操作为监控设备、上料、换卷（需停机2-5分钟）、目检封口。典型配置为1-2人/线，线速度50-150袋/分钟。该工位茶叶粉尘影响呼吸、换卷操作需熟练技巧、封口不良导致产品氧化变质。,命中入口二（粉尘环境）、入口四（封口质量检测疲劳影响）、入口八（每条包装线均需）。,15,酒、饮料和精制茶制造业,3,粉尘+单调监控，流动率偏高,3,茶叶包装企业每厂3-10条线,3,V1持续监控+V2封口检测一致+V6粉尘免疫,2,监控+上料+简单换卷,4,包装机固定，物料位置规则,3,封口不良单袋损失小但影响品质,3,中速线节拍可接受
茶叶筛分上料-精制车间-轻质物料,TeaSieving-RefiningWorkshop-LightMaterial,15-153-1530,毛茶入库→筛分→轧切→风选→干燥→匀堆拼配→包装→成品出库,筛分,该工位位于精制车间筛分机进料端，上游为毛茶仓库，下游为筛分机。当前由人工执行，操作内容为将毛茶从茶袋中倒入筛分机进料斗，控制进料速度确保筛分效果。核心操作为搬运25-40kg茶袋、割袋倾倒、均匀进料，需控制进料量避免筛网堵塞。典型配置为2人/班，处理量2-5吨/班，单袋操作30-60秒。该工位茶叶粉尘影响呼吸系统，需佩戴口罩导致闷热，进料不均匀影响筛分效率。,命中入口二（粉尘环境人体不宜长期暴露）、入口四（进料均匀性依赖操作经验）、入口八（多条筛分线）。,15,酒、饮料和精制茶制造业,4,茶尘导致呼吸道问题，需频繁换岗,3,茶叶加工企业筛分线2-10条,3,V1连续作业+V2进料均匀性+V6粉尘环境无影响,2,搬运倾倒为主，进料控制需适应,4,筛分机位置固定，茶袋摆放区域规则,4,进料偏差仅影响效率，不报废物料,4,按批次处理，无秒级节拍
蒸馏设备巡检-蒸馏车间-易燃区域,DistillationInspection-DistilleryHall-FlammableZone,15-00-1511,原料入库→原料处理→蒸煮糖化→发酵→蒸馏→精馏→储存→成品出库,蒸馏,该工位覆盖蒸馏车间全部设备区域，无固定上下游关联，属于独立巡检任务。当前由人工执行，操作内容为巡视蒸馏塔、冷凝器、管道阀门等设备，检查泄漏、读取仪表、确认运行状态。核心操作为行走于易燃易爆区域（酒精蒸汽浓度监控）、目视检查、读数记录，需佩戴防爆对讲机和气体检测仪。典型配置为1人/班，每2小时巡检一轮，24小时不间断。该工位存在酒精蒸汽爆炸风险，人员需持证上岗且必须两人同行。,命中入口二（易燃易爆区域人类不宜长时间滞留）、入口五（安全巡检记录需追溯）、入口三（漏检可下轮补上）。,15,酒、饮料和精制茶制造业,5,易燃区域需双人巡检，安全风险高,3,酒精和白酒蒸馏企业均有该场景,5,V1连续巡检+V5安全记录+V6气体浓度感知+V7异常记录+不会成为点火源,1,纯行走检查读数，无物理操作,4,设备布局固定，巡检路线预设,5,单次漏检无直接后果，泄漏有多重检测,5,按频次巡检，无节拍要求
装箱封箱-成品包装线-多规格适应,CasePackingSealing-PackagingLine-MultiFormat,15-152-00,原料入库→配料调配→杀菌→灌装→封盖→贴标→装箱→码垛→成品出库,装箱,该工位位于贴标机下游与码垛工位之间，上游为贴标后成品，下游为码垛。当前由人工执行，操作内容为将瓶装/罐装成品按规格装入纸箱或塑包，封箱并贴批号标签。核心操作为抓取产品放入箱内指定位置、折叠纸箱、封箱，单箱12-24瓶，重量8-20kg。典型配置为2-4人/线，线速度20-60箱/分钟，三班制。该工位高频弯腰抓取致腰肌劳损，规格切换时易装错数量。,命中入口四（高频重复+疲劳后装错）、入口八（每条包装线均需）、入口一（双臂协作抓取与封箱）。,15,酒、饮料和精制茶制造业,4,高频弯腰致腰肌劳损，流动率超35%,5,所有饮料酒类灌装线均有装箱工位,3,V1无疲劳+V2装箱数量准确+V3同步计数校验,2,抓取放置为主，封箱动作标准化,4,输送带定位产品，纸箱成型机供箱,4,装错可开箱返工，不损伤产品,3,中速线可并行部署补偿
酒窖巡检-地下酒窖-多层空间,CellarInspection-UndergroundCellar-MultiLevel,15-00-1515,葡萄入库→破碎压榨→发酵→澄清→陈酿储存→调配→灌装→包装→成品出库,陈酿储存,该工位覆盖地下酒窖全部区域，无固定上下游关联，属于独立巡检任务。当前由人工执行，操作内容为巡视橡木桶陈酿区，检查桶身渗漏、读取温湿度计、记录陈酿状态。核心操作为在多层货架间行走、上下楼梯、视觉检查、手持设备记录，单次巡检覆盖数百只橡木桶。典型配置为1-2人/班，每日巡检2-3次，单次1-2小时。该工位楼梯频繁上下致膝盖损伤，昏暗环境下易漏检渗漏。,命中入口一（空间适配：楼梯、窄通道为人体设计）、入口三（漏检可下轮补上）、入口五（陈酿记录需追溯）。,15,酒、饮料和精制茶制造业,3,楼梯作业致膝盖损伤，但整体强度不高,2,仅葡萄酒和部分白酒企业有地下酒窖,4,V1全时巡检+V5陈酿数据追溯+V6红外检测渗漏+V7异常记录,1,纯行走观察，无接触操作,4,酒窖布局固定，橡木桶位置编号明确,5,单次漏检无后果，渗漏为缓慢过程,5,无节拍要求，按频次巡检
