scene_name_zh,scene_name_en,industry_code,industry_chain,process_step,scene_description,selection_rationale,source_major_code,source_major_name,labor_urgency_score,labor_urgency_basis,scale_potential_score,scale_potential_basis,superhuman_value_score,superhuman_value_basis,operation_complexity_score,operation_complexity_basis,structure_level_score,structure_level_basis,fault_tolerance_score,fault_tolerance_basis,takt_pressure_score,takt_pressure_basis
铸锭表面检测-连铸机出口-高温坯料,IngotInspection-CasterOutlet-HighTempBillet,32-321-00,原料入库→配料→熔炼→精炼→铸锭→均质化→检测→入库,检测,该工位位于连铸机出口辊道侧，上游为铸锭成型，下游为锯切或入库。当前由人工目视检查铸锭表面的裂纹、夹渣、气孔等缺陷。铸锭表面温度200-400℃，需检查多面。每班检查50-200根，单根耗时30-60秒。该工位常见问题为高温疲劳漏检、缺陷判定标准不一致、记录不完整。,高温环境人工持续作业疲劳快；缺陷判定一致性影响后道质量；检测数据需完整追溯。,32,有色金属冶炼和压延加工业,4,200-400℃高温辐射，连续目检疲劳，漏检率随班次上升,4,所有冶炼厂铸锭线均需，单厂1-3条线,5,命中V1全时、V2一致性、V3操作检测合并、V5追溯、V6热成像,2,目视+拍照记录，无精密接触,4,辊道固定，铸锭规格标准,4,漏检后道可复检，单件价值中等,3,连接铸锭线节拍，但检测可并行
轧辊更换-热轧机-重型设备维护,RollChange-HotRollingMill-HeavyEquipmentMaintenance,32-325-00,坯料入库→加热→热轧→冷却→矫直→剪切→表面处理→检测→包装→成品出库,热轧,该工位位于热轧机轧辊区域，上游下游为轧制产线停机检修。当前由人工配合天车和换辊装置，将磨损轧辊拆出、备用轧辊装入并调整辊缝。轧辊重数吨至数十吨，机架内空间狭窄，残留温度50-80℃。单次换辊耗时30-120分钟。该工位常见问题为狭窄空间挤压伤、重物坠落、辊缝调整精度不足。,狭窄高温空间作业，安全风险高；辊缝精度影响产品厚度一致性；多工位移动和工具操作需求。,32,有色金属冶炼和压延加工业,4,狭窄空间+重物+残留高温，有挤压伤事故记录,4,每条轧线配多架轧机，行业内普遍存在,3,命中V2精度一致性、V5维护记录追溯、V6间隙测量,4,多工具配合，辊缝调整亚毫米级精度,4,轧机结构固定，换辊工位标准化,2,辊缝偏差导致批量厚度不合格,5,停机检修任务，无产线节拍
坯料上料-加热炉入口-高温重载,BilletLoading-FurnaceEntrance-HighTempHeavyLoad,32-325-00,坯料入库→加热→热轧→冷却→矫直→剪切→表面处理→检测→包装→成品出库,加热,该工位位于加热炉入口辊道区，上游为坯料库，下游为炉内加热。当前由人工配合辊道和推钢机，将坯料从辊道推入加热炉。坯料重100kg-2吨不等，炉口温度高。每班上料50-200根，单根耗时30-60秒。该工位常见问题为高温灼伤、坯料位置偏差卡炉、重复弯腰肌肉损伤。,炉口高温区域重载作业；坯料入炉位置一致性影响加热均匀性；重复搬运动作适合自动化。,32,有色金属冶炼和压延加工业,4,炉口高温+重载搬运，肌肉损伤和灼伤风险,4,每条轧线配1-2座加热炉，行业普遍,3,命中V1全时、V2位置一致、V5入炉记录,2,配合辊道推送定位，精度厘米级,4,辊道轨道固定，坯料规格标准,3,位置偏差可能卡炉需停机处理,3,连接产线节拍，但有缓冲区
成品码垛-包装线末端-重复搬运,Palletizing-PackagingLineEnd-RepetitiveHandling,32-325-00,坯料入库→加热→热轧→冷却→矫直→剪切→表面处理→检测→包装→成品出库,成品出库,该工位位于包装线末端，上游为打捆包装，下游为成品库。当前由人工将打捆后的板材、棒材或线材搬运码垛到托盘上。单件重10-50kg，需按规定层数和方向码放。每班码垛200-500件，单件耗时15-30秒。该工位常见问题为腰肌劳损、码垛不齐影响运输、数量清点错误。,高频重复搬运导致肌肉损伤；码垛整齐度和数量一致性有追溯需求；规模化部署典型场景。,32,有色金属冶炼和压延加工业,4,重复搬运10-50kg，腰肌劳损高发，流动率超35%,5,所有压延厂包装线均需，单厂多条线，跨行业通用,4,命中V1全时、V2一致性、V4群体学习、V5数量追溯,2,抓取放置，定位精度厘米级,4,输送线和托盘位置固定,4,码放不齐可调整，不造成损伤,3,连接包装线，但可并行配置
电解液取样-电解槽-腐蚀性液体,ElectrolyteSampling-ElectrolyticCell-CorrosiveLiquid,32-321-00,原料入库→配料→熔炼→精炼→铸锭→均质化→检测→入库,精炼,该工位位于电解槽边沿，上游为电解过程控制，下游为化验室分析。当前由人工用取样器从电解槽内吸取电解液样品送化验。电解液含强酸或强碱，温度50-70℃。每班取样10-30次，单次耗时1-2分钟。该工位常见问题为酸碱灼伤、取样位置不一致导致数据偏差、取样记录不完整。,腐蚀性液体灼伤风险；取样位置和深度一致性影响化验代表性；重复性高、容错空间大。,32,有色金属冶炼和压延加工业,4,强酸碱环境，有灼伤事故记录，需穿防护服,4,每条电解线多个取样点，行业普遍,4,命中V2位置一致、V5追溯、V6液体成分感知、V7失败数据,2,取样器插入吸取，无精密接触,4,取样点位置固定，槽边环境稳定,5,取样失败重取即可，无损失,5,按分析需求取样，无产线节拍
废料分拣-回收车间-重金属粉尘,ScrapSorting-RecyclingWorkshop-HeavyMetalDust,32-321-00,原料入库→配料→熔炼→精炼→铸锭→均质化→检测→入库,原料入库,该工位位于废料回收车间分拣区，上游为废料收集，下游为配料熔炼。当前由人工将混合废料中的不同金属种类、杂质分拣开。废料含铅、镉等重金属粉尘，有刺伤风险。每班处理数吨，持续弯腰拣选。该工位常见问题为重金属中毒累积、刺伤、分拣纯度不足影响熔炼配方。,重金属粉尘环境职业病风险高；分拣准确性影响配料纯度；高容错可重试场景。,32,有色金属冶炼和压延加工业,5,铅镉等重金属粉尘，职业病高风险，招工极困难,4,废杂金属回收企业均需，单厂多个分拣工位,4,命中V1全时、V2分拣一致、V5追溯、V6金属成分检测,3,抓取分类放置，需识别材质,3,废料摆放随机，分类筐位置固定,4,分拣错误可复检，不造成直接损失,5,批次处理，无固定节拍
萃取槽巡检-稀土分离-腐蚀有毒环境,ExtractionTankInspection-RareEarthSeparation-CorrosiveToxic,32-00-3232,原料入库→酸溶→萃取分离→沉淀→煅烧→还原→精炼→检测→入库,萃取分离,该工位位于稀土萃取车间槽组区域，上游为酸溶配液，下游为分离沉淀。当前由人工沿萃取槽组行走，检查液位、流量、颜色变化，记录仪表读数。萃取剂含有机溶剂挥发，酸性环境。巡检路线约300米，每班巡检4-6次，单次20-30分钟。该工位常见问题为有机溶剂吸入头晕、酸雾腐蚀、巡检记录不完整。,有机溶剂和酸雾环境人类难以长时间作业；巡检数据需完整追溯用于工艺优化；高容错典型场景。,32,有色金属冶炼和压延加工业,5,有机溶剂挥发+酸雾，需戴防毒面具，职业病风险高,3,稀土分离厂数量有限，但每厂多条萃取线,5,命中V1全时、V2一致、V5追溯、V6气体检测、V7失败数据,2,行走观察记录，无接触操作,4,槽组布局固定，巡检路线标准,5,漏检下轮补上，不影响生产,5,非产线节拍任务
精炼添加合金-熔炼炉-高温精确投料,AlloyAddition-RefiningFurnace-HighTempPreciseDosing,32-324-3240,基体金属熔化→成分分析→合金添加→搅拌均匀→取样复检→铸锭→检测→入库,合金添加,该工位位于精炼炉操作平台，上游为成分分析，下游为搅拌精炼。当前由人工根据成分分析结果，将计量好的合金块或合金线投入熔体中。炉口温度高，合金种类多，投料顺序和量需精确控制。每炉添加3-8次，单次耗时1-3分钟。该工位常见问题为高温灼伤、投料量误差导致成分偏差、投料记录不完整。,高温炉口操作灼伤风险；合金添加量精度直接影响产品成分；过程追溯对合金牌号认证至关重要。,32,有色金属冶炼和压延加工业,4,高温炉口操作，需穿隔热服，灼伤风险,4,所有合金制造企业均需，单厂多座炉,5,命中V2投料一致、V5成分追溯刚需、V6称重精度、V7失败记录,3,称量后投入指定位置，有顺序和量的要求,4,投料口位置固定，合金料位固定,2,投料误差导致成分不合格需重调,4,按熔炼批次操作，非连续节拍
带材表面检测-冷轧出口-连续高速,StripInspection-ColdRollingOutlet-ContinuousHighSpeed,32-00-3251,坯料入库→熔铸→热轧→冷轧→退火→精整→分切→表面处理→检测→包装,检测,该工位位于冷轧机出口卷取区，上游为轧制，下游为退火或精整。当前由人工目视或在线检测系统检查带材表面的划伤、辊印、氧化斑等缺陷。带材速度100-500m/min，宽度500-2000mm。每班检查数十卷，单卷数公里长。该工位常见问题为高速下漏检、人眼疲劳、缺陷位置标记不准。,高速连续检测人眼无法持续跟踪；缺陷判定一致性影响后道加工；检测数据需完整记录用于质量追溯。,32,有色金属冶炼和压延加工业,4,高速带材人眼跟踪疲劳，漏检率随班次上升,5,所有压延厂冷轧线均需，单厂多条线,5,命中V1全时、V2一致性、V3操作检测合并、V5追溯、V6视觉速度,2,视觉检测记录，无接触操作,5,带材位置固定，检测区域稳定,3,漏检缺陷可能流入后道,2,连接高速轧制线，需匹配线速
贵金属称量-精炼车间-高价值追溯,PreciousMetalWeighing-RefiningWorkshop-HighValueTraceability,32-322-00,原料入库→酸溶/电解→分离提纯→精炼→铸锭→称重检测→包装→入库,称重检测,该工位位于贵金属精炼车间出口，上游为铸锭成型，下游为包装入库。当前由人工将每块金锭、银锭逐一称重、打标、记录。单块重10-25kg，精度要求0.01g级。每班处理50-200块，单块耗时1-2分钟。该工位常见问题为称量误差导致账实不符、打标错误、称重记录不完整。,贵金属有严格的重量追溯要求；一致性称量减少账实差异；过程数据是合规刚需。,32,有色金属冶炼和压延加工业,3,非危险环境，但精度要求高导致精神紧张,3,贵金属冶炼厂数量有限，但每厂有此工序,5,命中V2一致性、V5追溯刚需、V6精密称量、V7误差记录,3,搬运放置称台，读数打标，精度要求高,5,称台固定，锭块规格标准,3,称量误差需复核，影响账务,4,批次处理，有时间要求但非紧节拍
还原炉出料-稀土金属-高温真空环境,ReductionFurnaceUnloading-RareEarthMetal-HighTempVacuum,32-00-3232,原料入库→酸溶→萃取分离→沉淀→煅烧→还原→精炼→检测→入库,还原,该工位位于还原炉出料区，上游为真空还原过程，下游为精炼。当前由人工在炉体冷却后开炉，将还原产出的稀土金属块取出。炉内残留温度50-100℃，有粉尘。单炉出料耗时30-60分钟，每班1-3炉次。该工位常见问题为高温灼伤、粉尘吸入、出料记录不完整。,高温粉尘环境作业风险；稀土金属有严格追溯要求；出料重量一致性影响后道配料。,32,有色金属冶炼和压延加工业,4,高温粉尘环境，需穿防护装备，灼伤风险,3,稀土金属厂数量有限，每厂配多座还原炉,4,命中V2一致性、V5追溯、V6温度监测、V7失败数据,3,开炉取料搬运，有位置和力的要求,4,炉体结构固定，出料位置标准,4,取料失误可重试，金属块不损伤,5,批次任务，无产线节拍
模具喷涂-铸造车间-高温脱模剂,MoldSpraying-CastingWorkshop-HighTempReleaseAgent,32-321-00,原料入库→配料→熔炼→精炼→铸锭→均质化→检测→入库,铸锭,该工位位于铸造机旁，上游为模具准备，下游为浇铸。当前由人工用喷枪向铸造模具内腔喷涂脱模剂。模具温度200-400℃，脱模剂受热挥发。每模喷涂一次，每班数十至数百模，单模耗时10-30秒。该工位常见问题为高温灼伤、喷涂不均导致粘模、挥发物吸入。,高温环境+挥发物吸入风险；喷涂均匀性直接影响脱模效果和铸件表面质量；重复性高适合自动化。,32,有色金属冶炼和压延加工业,4,高温模具+挥发物，需戴防护，灼伤和吸入风险,4,所有铸造厂均需，单厂多条铸造线,3,命中V1全时、V2喷涂一致性、V5喷涂记录,2,喷枪覆盖模腔表面，无精密接触,4,模具位置固定，喷涂轨迹标准,3,喷涂不均可能导致粘模,3,连接铸造节拍，但单模时间短
