scene_name_zh,scene_name_en,industry_code,industry_chain,process_step,scene_description,selection_rationale,source_major_code,source_major_name,labor_urgency_score,labor_urgency_basis,scale_potential_score,scale_potential_basis,superhuman_value_score,superhuman_value_basis,operation_complexity_score,operation_complexity_basis,structure_level_score,structure_level_basis,fault_tolerance_score,fault_tolerance_basis,takt_pressure_score,takt_pressure_basis,l3_extracted,l3_extracted_at,guide_generated,guide_generated_at,l3_file_path,guide_file_path,operation_complexity_origin_score
铸锭锯切-锯切机-重载搬运,IngotSawing-SawingMachine-HeavyHandling,32-325-00,坯料入库→加热→热轧→冷却→矫直→剪切→表面处理→检测→包装→成品出库,剪切,该工位位于锯切机进出料区，上游为铸锭成型，下游为后续加工。当前由人工配合辊道将铸锭送入锯切机定位，锯切后将锯切件搬离。单件重数十至数百公斤，有切屑和噪音。每班处理50-200件，单件耗时1-3分钟。该工位常见问题为重物搬运损伤、切屑飞溅伤害、定位偏差导致锯切尺寸不准。,重载搬运导致肌肉损伤；定位精度影响锯切尺寸；切屑环境有伤害风险。,32,有色金属冶炼和压延加工业,4,重载搬运+切屑噪音，肌肉损伤和听力损伤风险,4,所有压延厂有锯切工序，单厂多台设备,3,命中V1全时、V2定位一致、V5尺寸追溯,3,辊道配合定位，精度厘米级,4,辊道和定位档固定,3,定位偏差导致尺寸不合格,3,连接产线，但有缓冲区,,,,,,,2
酸洗槽操作-表面处理-腐蚀环境,PicklingTankOperation-SurfaceTreatment-CorrosiveEnvironment,32-325-00,坯料入库→加热→热轧→冷却→矫直→剪切→表面处理→检测→包装→成品出库,表面处理,该工位位于酸洗线槽边，上游为轧制工序，下游为清洗干燥。当前由人工监控酸洗过程，调整吊具位置，处理异常。酸液浓度高，酸雾弥漫，需穿戴防护。每班处理数十至数百件，持续暴露于酸性环境。该工位常见问题为酸液灼伤、酸雾吸入腐蚀呼吸道、吊具操作失误。,强酸环境灼伤和呼吸道损伤风险高；酸洗时间一致性影响表面质量；过程参数需追溯。,32,有色金属冶炼和压延加工业,5,强酸环境，酸雾弥漫，灼伤和职业病高风险,4,所有压延厂有酸洗工序，单厂1-3条线,4,命中V1全时、V2时间一致、V5追溯、V6酸浓度监测,3,监控调整吊具，无精密接触,4,槽位和吊具轨道固定,3,酸洗过度需补救处理,4,按批次浸泡，非连续节拍,,,,,,,2
熔炼炉内衬检查-检修期-高温密闭,FurnaceLiningInspection-MaintenancePeriod-HighTempEnclosed,32-321-00,原料入库→配料→熔炼→精炼→铸锭→均质化→检测→入库,熔炼,该工位位于熔炼炉内部，在停炉检修期间进行。当前由人工进入冷却后的炉膛，检查耐火材料侵蚀、裂缝、剥落情况。炉内残留温度50-100℃，空间狭窄密闭。单次检查耗时1-4小时，每炉检修周期数月一次。该工位常见问题为密闭空间窒息风险、高温灼伤、耐材粉尘吸入。,密闭空间作业安全风险高；检查结果影响炉龄预测和维修决策；检查数据需完整记录用于寿命管理。,32,有色金属冶炼和压延加工业,5,密闭高温空间，窒息和灼伤风险，需特种作业证,3,每厂多座炉，但检修频率低,4,命中V2一致性、V5检查追溯、V6热成像检测、V7缺陷记录,2,狭窄空间行走检查，需多角度拍摄记录,4,炉膛结构固定，检查路线可规划,4,漏检部位可复检，不造成直接损失,5,检修任务，无产线节拍,,,,,,,3
成品打标-包装线-追溯标识,ProductMarking-PackagingLine-TraceabilityLabeling,32-325-00,坯料入库→加热→热轧→冷却→矫直→剪切→表面处理→检测→包装→成品出库,包装,该工位位于包装线打标区，上游为质检，下游为码垛出库。当前由人工或半自动设备在成品表面打标，包括炉号、批次、规格、日期等信息。需确保打标清晰、位置一致、信息准确。每班打标数百件，单件耗时5-15秒。该工位常见问题为打标模糊、位置偏移、信息录入错误。,打标一致性和准确性影响追溯可靠性；信息录入错误导致追溯中断；过程数据自动生成优势明显。,32,有色金属冶炼和压延加工业,3,非危险环境，但重复性高导致注意力衰减和错误,5,所有压延厂成品均需打标，单厂多条包装线,4,命中V1全时、V2一致性、V4群体学习、V5追溯刚需,3,定位打标，无精密接触,5,输送线位置固定，打标位标准化,4,打标不清可重打，不损伤产品,3,连接包装线节拍,,,,,,,2
炉渣运输-熔炼车间-高温重载,SlagTransport-SmeltingWorkshop-HighTempHeavyLoad,32-321-00,原料入库→配料→熔炼→精炼→铸锭→均质化→检测→入库,熔炼,该工位位于熔炼车间渣包区至渣场之间，上游为扒渣出渣，下游为渣处理。当前由人工配合叉车或渣包车将高温熔渣运输至渣场。渣包温度300-600℃，重量数百公斤至数吨。每班运输10-30次，单次耗时10-20分钟。该工位常见问题为高温灼伤、渣包倾覆、粉尘吸入。,高温重载运输安全风险高；运输路线固定适合自动化；操作数据需追溯用于物料平衡。,32,有色金属冶炼和压延加工业,5,高温渣包运输，灼伤和倾覆事故风险高,4,所有冶炼厂均需，单厂多座炉,3,命中V1全时、V5物料追溯、V6温度监测,3,配合运输设备移动，无精密操作,4,运输路线固定，渣场位置固定,3,倾覆造成损失和安全风险,4,按熔炼批次运输，非连续节拍,TRUE,2026/6/8 16:54,TRUE,2026/6/9 3:04,actions/by-category/l3_炉渣运输-熔炼车间-高温重载.json,guides/32-321-00-SlagTransport-SmeltingWorkshop-HighTempHeavyLoad.json,2
铜管探伤-质检工位-无损检测,CopperTubeInspection-QCStation-NonDestructiveTesting,32-00-3251,坯料入库→熔铸→热轧→冷轧→退火→精整→分切→表面处理→检测→包装,检测,该工位位于精整后的质检区，上游为矫直精整，下游为包装。当前由人工使用涡流探伤或超声探伤设备检测铜管内部缺陷。每根管材需通过探头扫描全长，检测气孔、夹杂、裂纹等。每班检测数百根，单根耗时30-120秒。该工位常见问题为漏检导致客诉、检测速度与产量矛盾、记录不完整。,无损检测需一致性操作减少漏检；检测数据完整记录是质量追溯刚需；重复性高适合自动化。,32,有色金属冶炼和压延加工业,3,非危险环境，但注意力要求高导致疲劳漏检,4,所有铜管厂均需，单厂多条检测线,5,命中V1全时、V2一致性、V3操作检测合并、V5追溯刚需、V7缺陷数据,2,探头沿管材移动扫描，需保持接触,4,检测工位固定，管材规格标准,3,漏检导致不良品流出,3,连接产线，需匹配产量,TRUE,2026/6/10 8:35,TRUE,2026/6/10 9:11,actions/by-category/l3_铜管探伤-质检工位-无损检测.json,guides/32-00-3251-CopperTubeInspection-QCStation-NonDestructiveTesting.json,3
巡检操作-排水泵房-设备切换,Inspection-DrainagePumpRoom-EquipmentSwitching,6-61-610,地质勘探→矿井建设→采掘作业→运输提升→通风排水→洗选加工→仓储堆存→装车外运,通风排水,该工位位于井下主排水泵房，是矿井安全生产的关键保障设施。当前由水泵工值守，负责监控水位、水泵运行状态、电机温度，根据水位切换水泵运行台数，操作阀门和启停按钮。泵房一般有3-5台主水泵，阀门手轮直径15-25厘米。典型配置为每班1人值守，单次巡检+操作耗时15-30分钟。该工位问题是水泵切换不及时可能导致淹井事故、夜班值守人员易疲劳走神、水泵故障预警依赖经验。,排水泵房属于矿井安全关键设施，需7×24持续监控（入口四-注意力衰减）；设备操作为人手设计的阀门和按钮（入口一）；运行数据有法规追溯要求（入口五）。,6,煤炭开采和洗选业,4,水泵工需24小时值守，夜班疲劳易导致响应迟钝,4,每座矿井至少1个主排水泵房，全国数千个,5,命中V1全时在线、V2一致性、V5运行数据、V6振动温度监测、V7故障数据,2,涉及阀门旋拧和按钮操作，需定位准确,5,泵房布局固定，设备位置标准化，无人员走动,2,水泵切换失误可能导致水淹或设备损坏,4,需响应水位变化，但非严格节拍,TRUE,2026/6/9 3:43,TRUE,2026/6/9 8:44,actions/by-category/l3_巡检操作-排水泵房-设备切换.json,guides/6-61-610-Inspection-DrainagePumpRoom-EquipmentSwitching.json,3
巡检监测-井下巷道-瓦斯粉尘环境,Inspection-UndergroundTunnel-GasDustEnvironment,6-61-610,地质勘探→矿井建设→采掘作业→运输提升→通风排水→洗选加工→仓储堆存→装车外运,采掘作业,该工位位于采掘工作面与主巷道之间的联络巷，上游为采煤机组，下游为运输皮带。当前由安全员人工每2小时沿固定路线巡检，检查内容包括顶板状态、支护完整性、瓦斯浓度读数、通风设施状态。巡检路线单程约800-1500米，涉及台阶、斜坡、狭窄通道，需携带便携式瓦斯检测仪和手电。典型配置为每班2名安全巡检员轮流巡检，单次巡检耗时40-60分钟。该工位主要问题是瓦斯超限时人员撤离不及时、巡检记录依赖手工填写存在漏填错填、夜班巡检员疲劳导致检查不到位。,井下环境存在瓦斯、粉尘爆炸风险，属于人类不宜长期到达场景（入口二）；巷道空间为人体设计，有台阶和狭窄通道，轮式方案无法通行（入口一）；巡检漏检可下轮补上（入口三）；安全监测数据有法规强制追溯要求（入口五）。,6,煤炭开采和洗选业,5,井下瓦斯、粉尘环境，近年矿难事故多因人员在危险区域作业,5,全国煤矿超4000座，每座矿井需覆盖多条巷道，同类工位以万计,5,命中V1全时在线、V2一致性、V5过程数据、V6超人感知(瓦斯)、V7失败数据,3,主要为行走观察和仪表读数，偶有阀门旋拧，无精密操作,3,巷道固定但存在临时障碍物，光照差需自带照明,5,漏检一个点位下轮可补，不造成任何物料损伤,5,无节拍要求，按固定频次完成即可,,,,,,,2
巡检监测-储煤场-自燃预警,Inspection-CoalStockyard-SpontaneousCombustionMonitoring,6-61-610,地质勘探→矿井建设→采掘作业→运输提升→通风排水→洗选加工→仓储堆存→装车外运,仓储堆存,该工位覆盖露天或封闭储煤场，上游为洗选车间成品煤皮带，下游为装车站。当前由巡检工定时巡查煤堆状态，重点检测煤堆温度异常点（自燃预警）、煤堆坍塌风险、积水状况。储煤场面积数千至数万平方米，煤堆高度5-15米。典型配置为每班1-2人巡检，单次全场巡检耗时60-120分钟。该工位问题是人工巡检覆盖面积有限、煤堆内部升温难以及时发现、夜间巡检视野受限。,储煤场存在自燃风险，需持续监控温度异常（入口二延伸-火灾风险）；大面积巡检人类注意力易衰减（入口四）；自燃预警数据需追溯（入口五）。,6,煤炭开采和洗选业,3,储煤场巡检工作强度大，夏季高温冬季严寒环境艰苦,4,全国煤矿及电厂储煤场以万计,5,命中V1全时、V2覆盖一致、V5温度记录、V6红外热成像、V7异常数据,4,纯行走观察和红外检测，无物理操作,2,煤堆形状变化，地面不平，存在临时障碍,5,漏检一次下轮补上，自燃发展有时间窗口,5,按固定频次完成即可,,,,,,,1
巡检监测-洗选车间-多设备巡回,Inspection-CoalWashingPlant-MultiEquipmentPatrol,6-61-610,地质勘探→矿井建设→采掘作业→运输提升→通风排水→洗选加工→仓储堆存→装车外运,洗选加工,该工位覆盖洗选车间主要设备区，包括跳汰机、重介旋流器、浮选机、压滤机等。当前由设备巡检工沿固定路线检查设备运行状态，内容包括电机温度、振动、油位、皮带张紧度、管道泄漏等。车间为多层结构，巡检路线涉及楼梯、平台、狭窄通道，地面湿滑有积水。典型配置为每班2-3人巡检，覆盖全车间设备，单次全面巡检耗时60-90分钟。该工位问题是多层车间人员上下楼梯体力消耗大、湿滑环境易滑倒、设备故障预警依赖经验。,洗选车间为多层人行楼梯结构，轮式方案无法上下楼（入口一-空间适配）；车间湿滑环境存在人员滑倒风险（入口二）；需在多工位间移动检查不同设备（入口一-多工位切换）。,6,煤炭开采和洗选业,3,地面环境较井下安全，但仍有湿滑跌倒风险,4,全国约2000座选煤厂，每座数十台主要设备,5,命中V1全时、V2一致性、V5数据记录、V6振动热成像、V7故障数据,3,主要为行走观察和仪表读数，偶有简单操作,3,车间布局固定但地面湿滑，存在临时障碍,4,漏检单台设备下轮可补，不造成直接损失,5,按固定频次完成即可,,,,,,,2
巡检监测-皮带运输机-沿线全程,Inspection-BeltConveyor-FullLinePatrol,6-61-610,地质勘探→矿井建设→采掘作业→运输提升→通风排水→洗选加工→仓储堆存→装车外运,运输提升,该工位沿井下主运输皮带巷道分布，连接采掘工作面与主井提升系统。当前由皮带巡检工沿皮带运行方向步行检查，内容包括皮带跑偏、托辊转动、接头状态、煤流堆积、皮带撕裂等。单条主皮带长度500-2000米，巡检通道宽度约0.8-1.2米，存在台阶和积水。典型配置为每班1-2人负责主运输巷皮带巡检，单程巡检耗时30-50分钟。该工位问题是皮带撕裂发现不及时导致数十米皮带报废、托辊卡死导致皮带磨穿、巡检工长时间行走疲劳导致漏检。,皮带巷道狭窄，仅供人行走，轮式机器人难以通行（入口一-空间适配）；巡检漏项可下轮补上（入口三）；人类长时间行走注意力衰减（入口四）。,6,煤炭开采和洗选业,4,皮带巡检工需长时间在粉尘环境行走，职业健康问题突出,5,每座矿井多条运输皮带，全国煤矿皮带总长以万公里计,5,命中V1全时、V2一致性、V3操作检测合并(视觉+红外)、V5过程数据、V6热成像检测托辊,4,纯行走观察任务，无物理操作,3,巷道固定但存在积水、落煤等临时障碍,4,漏检单个托辊短期不影响运行，下轮可补,5,按固定频次完成即可，无节拍压力,,,,,,,1
